Product ID,Product Name,Category,Sub-Category,product_total_sales,product_total_profit,product_total_quantity
TEC-PH-10001468,Panasonic Business�Telephones�KX-T7736,Technology,Phones,546.06,163.818,3
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,545.034,85.2384,22
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,543.6,228.312,15
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,543.456,204.5952,32
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,542.984,95.2016,52
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,540.804,-12.291,9
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,538.152,239.0028,21
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,536.05,189.57,32
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,536.04,144.7308,36
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,533.368,119.548,25
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,533.078,160.2163,19
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,532.158,48.378,44
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,531.948,192.2142,21
OFF-AR-10002067,Newell 334,Office Supplies,Art,531.712,135.3088,27
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,527.472,236.5632,28
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,526.612,-201.5128,46
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,523.59,118.23,20
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,520.08,-20.488,7
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,519.941,-39.4438,4
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,518.94,4.6872,32
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,518.112,124.131,35
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,518.0,244.2,37
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,517.632,118.624,40
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,516.624,236.328,10
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,516.53,87.3705,11
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,516.216,122.8368,29
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,515.828,83.972,20
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,515.79,201.1581,11
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,514.556,23.5382,13
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,513.712,123.9264,23
OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,512.19,216.258,30
OFF-AR-10001955,Newell 319,Office Supplies,Art,511.872,123.008,28
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,508.728,99.5808,21
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,506.28,177.198,3
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,504.24,88.242,33
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,503.856,50.3856,16
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,503.28,181.1808,24
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,501.876,195.174,18
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,500.308,101.7868,14
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,499.75,99.5502,26
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,499.616,199.8464,12
TEC-PH-10000193,Jensen SMPS-640 -�speaker phone,Technology,Phones,496.584,88.2816,12
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,496.248,113.274,30
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,496.018,-411.332,15
TEC-PH-10000439,GE DSL Phone Line Filter,Technology,Phones,495.876,69.9825,15
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,495.6,16.107,9
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,491.836,32.989,17
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,491.68,195.355,27
OFF-PA-10000167,Xerox 1925,Office Supplies,Paper,489.484,182.782,18
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,489.3792,-70.8312,4
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,488.904,223.1408,32
TEC-PH-10000141,Clearsounds A400,Technology,Phones,488.326,-48.8326,11
FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,487.512,180.0198,27
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,487.344,100.8768,42
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,483.704,-7.4416,11
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,483.414,118.9284,24
TEC-PH-10001615,AT&T CL82213,Technology,Phones,481.234,131.3247,17
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,480.704,-18.1888,16
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,479.988,55.9986,2
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,479.72,52.7692,4
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,479.338,127.2996,14
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,477.93,64.7085,57
FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,477.804,126.316,40
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,477.66,115.644,24
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage,477.3,67.71,18
OFF-AR-10000588,Newell 345,Office Supplies,Art,476.16,94.4384,26
TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones,475.128,89.7464,8
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,472.86,-32.2695,17
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,469.402,150.3748,24
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,468.468,51.1056,7
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,467.92,-14.6225,11
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,467.712,-129.92,20
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,467.22,192.279,18
TEC-AC-10001267,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,Technology,Accessories,467.22,143.76,18
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,467.072,162.0512,17
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,466.29,107.074,20
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,466.004,8.4728,34
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,465.645,36.916,14
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,464.196,110.304,22
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,463.796,73.0232,11
FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,463.099,-80.4062,12
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,461.868,-58.7832,16
OFF-AR-10001615,Newell 34,Office Supplies,Art,460.288,93.248,25
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,459.096,112.9128,31
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,458.7,103.416,36
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,458.504,185.88,16
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,457.968,30.044,31
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,455.456,61.4336,24
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,455.07,183.1312,34
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,454.36,207.0408,38
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,453.42,122.4234,11
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,452.965,105.485,8
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,451.962,106.344,35
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,449.97,47.9968,4
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,449.664,90.6354,21
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,448.902,-7.0416,14
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,448.768,129.722,26
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,447.968,139.99,4
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,444.602,69.9918,23
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,443.996,-34.7284,22
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,443.84,184.1936,9
TEC-AC-10002217,Imation�Clip USB�flash drive�- 8 GB,Technology,Accessories,443.68,1.88,25
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,442.554,171.2648,29
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,441.728,28.2576,19
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,440.0,84.5,18
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,437.7,138.3132,18
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,436.48,155.5456,24
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,436.128,58.2802,41
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,434.56,197.104,24
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,433.789,125.7838,38
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,433.72,196.723,15
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,432.432,60.424,35
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,431.29,165.206,13
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,428.75,90.7235,27
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,426.93,43.092,26
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,424.9,27.1936,6
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,422.752,172.944,10
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,422.636,59.0672,28
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,421.008,162.0129,39
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,419.88,29.3916,12
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,419.23,122.605,15
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,417.34,200.3232,22
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,415.132,159.547,15
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,413.322,-58.8189,9
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,410.004,111.2868,36
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,409.6,110.592,20
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,409.536,98.9712,39
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,407.012,56.2264,22
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,406.784,14.301,13
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,406.464,178.704,25
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,405.958,169.2124,24
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,405.36,109.785,15
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,402.976,92.1088,24
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,402.816,-26.4348,22
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,400.0268,-113.2606,3
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,396.0,190.08,4
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,395.78,46.0544,27
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,390.66,132.8244,17
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,390.576,104.8128,34
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,389.7,109.116,15
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,386.91,133.269,10
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,386.754,100.662,15
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,386.084,76.9232,39
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,385.8,130.2075,5
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,384.846,-55.9776,18
TEC-AC-10002647,"Logitech�Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,383.04,148.96,4
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,379.704,129.9756,12
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,379.4,-48.78,10
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,377.97,109.6113,3
FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,377.91,166.2804,17
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,377.538,90.2727,29
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,375.732,164.862,30
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,374.256,-48.6126,21
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,374.072,122.36,24
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,373.78,24.8054,26
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,373.444,16.5742,21
OFF-LA-10004544,Avery 505,Office Supplies,Labels,372.96,165.76,28
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,369.585,14.319,34
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,369.248,-40.4914,21
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,368.456,93.1568,11
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,367.092,22.4334,13
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,364.854,53.7285,15
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,361.872,50.0087,17
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,361.38,102.708,20
TEC-AC-10004114,KeyTronic�6101 Series -�Keyboard�- Black,Technology,Accessories,360.712,127.069,10
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,359.7,91.124,7
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,357.948,94.7682,13
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,357.616,67.774,30
TEC-AC-10002167,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,Technology,Accessories,357.0,23.25,25
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,355.95,5.424,22
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,354.032,41.202,41
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,353.292,94.6104,24
OFF-PA-10000595,Xerox 1929,Office Supplies,Paper,351.736,154.3984,16
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,350.973,152.0883,3
TEC-AC-10003027,Imation�8GB Mini TravelDrive USB 2.0�Flash Drive,Technology,Accessories,350.204,8.7551,13
OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,Storage,348.22,-0.6056,24
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,347.31,85.806,32
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,346.788,93.5883,17
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,346.356,112.8864,21
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,345.84,78.076,35
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,345.832,77.128,30
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,344.724,20.9832,16
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,344.59,67.2964,19
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,344.1,-42.18,8
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,343.076,81.5452,41
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,342.768,18.528,42
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,342.58,171.29,7
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,342.55,92.4885,17
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,341.991,-319.1916,3
TEC-PH-10004959,Classic Ivory Antique�Telephone�ZL1810,Technology,Phones,341.666,40.196,4
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,341.42,59.55,10
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,339.83,23.1884,22
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,338.98,94.9144,17
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,338.118,62.6604,24
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,336.952,150.972,34
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,44.868,3
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,335.888,76.7744,12
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,334.368,98.2464,22
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,334.368,155.7792,53
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,334.096,29.4532,21
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,333.564,86.8566,17
